ID_compra,fecha,horario,categoria,precio_unitario,cantidad,envio,metodo_pago
335,2023-02-11,20:35,Herramientas y construcción,298.9,1,14.94,Tarjeta de Crédito
344,2023-02-11,20:04,Papelería y oficina,40.0,3,8.4,Transferencia
334,2023-02-11,18:42,Alimentos y bebidas,98.0,3,29.4,Transferencia
337,2023-02-11,23:37,Alimentos y bebidas,63.9,2,1.28,Tarjeta de Crédito
342,2023-02-11,15:00,Electrodomésticos,1427.9,4,285.58,Transferencia
345,2023-02-11,18:37,Herramientas y construcción,43.9,1,2.63,Tarjeta de Crédito
341,2023-02-11,16:23,Electrodomésticos,359.9,3,0.0,Transferencia
354,2023-02-12,18:28,Belleza e higiene,244.9,3,36.74,Transferencia
348,2023-02-12,17:46,Belleza e higiene,230.9,3,34.64,Transferencia
355,2023-02-12,18:31,Belleza e higiene,170.9,4,54.69,Tarjeta de Crédito
356,2023-02-12,21:30,Alimentos y bebidas,16.9,1,1.18,Transferencia
352,2023-02-12,21:24,Belleza e higiene,128.9,3,34.8,Transferencia
349,2023-02-12,23:12,Belleza e higiene,62.9,1,3.77,Tarjeta de Crédito
347,2023-02-12,16:48,Belleza e higiene,234.9,2,0.0,Transferencia
353,2023-02-12,16:53,Alimentos y bebidas,79.9,3,0.0,Tarjeta de Crédito
350,2023-02-12,23:29,Belleza e higiene,80.9,4,19.42,Tarjeta de Crédito
346,2023-02-12,17:20,Electrodomésticos,1823.9,4,364.78,Tarjeta de Débito
351,2023-02-12,19:24,Alimentos y bebidas,40.9,5,8.18,Tarjeta de Crédito
358,2023-02-14,20:06,Alimentos y bebidas,50.0,3,4.5,Paypal
362,2023-02-14,23:36,Belleza e higiene,120.9,1,2.42,Tarjeta de Crédito
359,2023-02-14,22:10,Casa y aseo,58.9,2,3.53,Tarjeta de Crédito
360,2023-02-14,19:23,Casa y aseo,137.0,2,19.18,Tarjeta de Crédito
363,2023-02-14,15:49,Alimentos y bebidas,11.9,5,4.76,Tarjeta de Crédito
365,2023-02-14,14:07,Electrodomésticos,2871.9,3,430.79,Tarjeta de Crédito
361,2023-02-14,17:10,Casa y aseo,65.0,2,1.3,Paypal
364,2023-02-14,15:59,Alimentos y bebidas,18.9,3,3.4,Tarjeta de Crédito
357,2023-02-14,16:39,Libros,86.9,1,4.35,Transferencia
369,2023-02-15,14:43,Papelería y oficina,27.9,1,0.0,Tarjeta de Crédito
366,2023-02-15,21:33,Herramientas y construcción,191.9,1,0.0,Tarjeta de Crédito
372,2023-02-15,22:58,Casa y aseo,95.0,2,11.4,Transferencia
371,2023-02-15,00:36,Casa y aseo,156.9,5,0.0,Transferencia
368,2023-02-15,16:34,Libros,45.9,5,0.0,Paypal
376,2023-02-15,21:28,Electrónicos,7165.9,2,859.91,Transferencia
370,2023-02-15,18:30,Belleza e higiene,229.9,1,13.79,Tarjeta de Crédito
367,2023-02-15,17:06,Papelería y oficina,7.9,5,1.98,Transferencia
374,2023-02-15,15:12,Belleza e higiene,89.9,1,4.5,Paypal
373,2023-02-15,21:41,Alimentos y bebidas,79.9,1,4.0,Tarjeta de Crédito
375,2023-02-15,22:30,Alimentos y bebidas,8.9,5,2.22,Transferencia
388,2023-02-16,23:05,Electrodomésticos,3480.9,1,174.04,Paypal
387,2023-02-16,19:52,Electrodomésticos,3046.9,1,0.0,Tarjeta de Crédito
377,2023-02-16,14:36,Belleza e higiene,153.9,2,0.0,Tarjeta de Crédito
384,2023-02-16,14:11,Belleza e higiene,19.9,2,0.4,Tarjeta de Crédito
385,2023-02-16,00:25,Belleza e higiene,150.9,2,15.09,Tarjeta de Crédito
380,2023-02-16,17:01,Electrodomésticos,2546.9,2,0.0,Paypal
379,2023-02-16,22:36,Alimentos y bebidas,33.9,1,1.02,Transferencia
378,2023-02-16,00:16,Belleza e higiene,19.9,2,3.58,Tarjeta de Crédito
383,2023-02-16,22:43,Papelería y oficina,4.9,1,0.29,Tarjeta de Crédito
382,2023-02-16,22:41,Belleza e higiene,203.9,4,40.78,Transferencia
386,2023-02-16,19:07,Papelería y oficina,12.9,1,0.64,Tarjeta de Débito
381,2023-02-16,00:35,Papelería y oficina,23.9,5,0.0,Transferencia
396,2023-02-17,14:40,Casa y aseo,11.0,1,0.22,Transferencia
394,2023-02-17,18:14,Alimentos y bebidas,43.9,4,10.54,Transferencia
393,2023-02-17,21:58,Alimentos y bebidas,43.9,5,13.17,Transferencia
392,2023-02-17,21:44,Electrodomésticos,3341.9,1,100.26,Paypal
389,2023-02-17,15:44,Libros,126.9,2,0.0,Tarjeta de Crédito
390,2023-02-17,22:06,Belleza e higiene,123.9,1,4.96,Tarjeta de Crédito
395,2023-02-17,23:45,Alimentos y bebidas,14.9,1,0.6,Tarjeta de Crédito
391,2023-02-17,17:36,Casa y aseo,105.9,4,0.0,Transferencia
400,2023-02-18,23:19,Electrodomésticos,2837.0,3,510.66,Transferencia
404,2023-02-18,14:52,Electrodomésticos,3940.9,5,1773.4,Transferencia
397,2023-02-18,20:14,Papelería y oficina,39.9,1,0.4,Tarjeta de Crédito
398,2023-02-18,18:24,Papelería y oficina,31.9,2,0.0,Tarjeta de Crédito
402,2023-02-18,23:37,Alimentos y bebidas,46.9,3,4.22,Transferencia
401,2023-02-18,22:07,Casa y aseo,69.9,3,2.1,Tarjeta de Crédito
399,2023-02-18,18:37,Casa y aseo,174.9,1,10.49,Paypal
403,2023-02-18,18:02,Herramientas y construcción,267.9,5,0.0,Tarjeta de Crédito
412,2023-02-19,18:07,Belleza e higiene,152.9,1,0.0,Transferencia
413,2023-02-19,23:59,Belleza e higiene,75.9,3,9.11,Tarjeta de Crédito
415,2023-02-19,23:45,Electrodomésticos,3929.0,3,942.96,Transferencia
405,2023-02-19,19:32,Alimentos y bebidas,83.9,1,10.07,Tarjeta de Crédito
408,2023-02-19,00:48,Herramientas y construcción,293.9,4,82.29,Paypal
414,2023-02-19,16:07,Alimentos y bebidas,24.9,1,1.74,Tarjeta de Débito
409,2023-02-19,22:53,Electrodomésticos,2049.9,5,0.0,Tarjeta de Crédito
407,2023-02-19,00:36,Belleza e higiene,235.9,2,23.59,Transferencia
410,2023-02-19,20:02,Electrodomésticos,3995.9,4,0.0,Transferencia
406,2023-02-19,16:27,Alimentos y bebidas,39.9,1,0.0,Transferencia
411,2023-02-19,18:58,Electrodomésticos,2249.9,3,269.99,Paypal
422,2023-02-21,23:33,Casa y aseo,104.9,1,9.44,Tarjeta de Crédito
420,2023-02-21,18:32,Belleza e higiene,63.0,4,0.0,Transferencia
417,2023-02-21,15:03,Alimentos y bebidas,93.9,3,22.54,Transferencia
424,2023-02-21,21:59,Casa y aseo,155.9,3,0.0,Tarjeta de Crédito
423,2023-02-21,00:36,Belleza e higiene,93.9,4,22.54,Transferencia
419,2023-02-21,22:57,Alimentos y bebidas,6.9,2,0.55,Tarjeta de Débito
416,2023-02-21,16:42,Electrodomésticos,1522.9,5,913.74,Tarjeta de Crédito
421,2023-02-21,21:18,Papelería y oficina,35.9,5,12.57,Paypal
418,2023-02-21,21:30,Alimentos y bebidas,2.9,4,0.0,Paypal
430,2023-02-22,18:41,Alimentos y bebidas,50.9,2,6.11,Paypal
433,2023-02-22,14:22,Alimentos y bebidas,54.9,1,2.74,Tarjeta de Crédito
426,2023-02-22,14:07,Libros,92.9,3,11.15,Transferencia
428,2023-02-22,22:13,Casa y aseo,12.9,3,3.1,Tarjeta de Crédito
425,2023-02-22,23:04,Alimentos y bebidas,2.9,1,0.29,Transferencia
431,2023-02-22,18:46,Herramientas y construcción,122.0,4,0.0,Tarjeta de Crédito
429,2023-02-22,21:32,Alimentos y bebidas,66.9,4,21.41,Transferencia
427,2023-02-22,00:26,Alimentos y bebidas,15.9,4,0.0,Tarjeta de Crédito
434,2023-02-22,21:41,Papelería y oficina,24.9,4,2.99,Tarjeta de Crédito
432,2023-02-22,18:52,Papelería y oficina,33.9,1,0.0,Transferencia
435,2023-02-22,14:04,Alimentos y bebidas,97.9,4,23.5,Transferencia
436,2023-02-22,00:42,Herramientas y construcción,261.9,3,31.43,Transferencia
437,2023-02-23,23:50,Casa y aseo,13.9,3,2.92,Transferencia
443,2023-02-23,18:03,Alimentos y bebidas,69.9,1,3.5,Tarjeta de Crédito
442,2023-02-23,17:41,Alimentos y bebidas,20.9,3,4.39,Transferencia
440,2023-02-23,18:09,Belleza e higiene,76.9,2,9.23,Paypal
444,2023-02-23,23:14,Alimentos y bebidas,6.9,1,0.0,Transferencia
438,2023-02-23,18:00,Alimentos y bebidas,68.9,4,19.29,Tarjeta de Crédito
441,2023-02-23,23:56,Electrónicos,4633.9,3,1390.17,Transferencia
439,2023-02-23,23:49,Herramientas y construcción,221.9,2,35.5,Transferencia
455,2023-02-24,18:35,Herramientas y construcción,334.9,3,40.19,Tarjeta de Crédito
445,2023-02-24,21:43,Alimentos y bebidas,78.9,1,3.16,Transferencia
448,2023-02-24,17:51,Casa y aseo,173.9,5,60.87,Tarjeta de Crédito
454,2023-02-24,22:34,Belleza e higiene,246.9,3,0.0,Transferencia
450,2023-02-24,19:56,Herramientas y construcción,50.9,3,6.11,Tarjeta de Crédito
446,2023-02-24,18:26,Alimentos y bebidas,19.9,4,0.0,Tarjeta de Crédito
453,2023-02-24,22:41,Electrodomésticos,626.9,3,0.0,Transferencia
449,2023-02-24,00:56,Alimentos y bebidas,11.9,3,0.0,Transferencia
447,2023-02-24,20:32,Belleza e higiene,110.9,4,0.0,Transferencia
451,2023-02-24,17:30,Papelería y oficina,30.9,1,2.78,Tarjeta de Crédito
452,2023-02-24,15:29,Belleza e higiene,109.9,4,8.79,Paypal
458,2023-02-25,21:40,Alimentos y bebidas,52.9,2,7.41,Tarjeta de Crédito
465,2023-02-25,21:16,Electrodomésticos,1805.9,2,108.35,Transferencia
460,2023-02-25,23:25,Herramientas y construcción,205.0,4,8.2,Tarjeta de Crédito
462,2023-02-25,21:47,Casa y aseo,92.9,2,5.57,Transferencia
463,2023-02-25,18:49,Casa y aseo,90.9,3,27.27,Transferencia
466,2023-02-25,00:08,Electrónicos,4843.9,4,968.78,Tarjeta de Crédito
457,2023-02-25,00:47,Herramientas y construcción,143.9,5,0.0,Transferencia
467,2023-02-25,18:40,Alimentos y bebidas,44.9,2,1.8,Transferencia
459,2023-02-25,17:21,Belleza e higiene,22.9,5,6.87,Transferencia
456,2023-02-25,23:02,Electrónicos,5177.9,2,0.0,Tarjeta de Crédito
461,2023-02-25,22:44,Herramientas y construcción,52.9,4,6.35,Tarjeta de Débito
464,2023-02-25,00:18,Belleza e higiene,141.9,1,4.26,Tarjeta de Débito
470,2023-02-26,14:59,Alimentos y bebidas,7.9,2,1.58,Tarjeta de Crédito
468,2023-02-26,22:15,Electrodomésticos,702.9,4,224.93,Transferencia
474,2023-02-26,18:42,Alimentos y bebidas,15.9,5,3.98,Transferencia
471,2023-02-26,18:28,Belleza e higiene,178.9,2,0.0,Transferencia
475,2023-02-26,14:39,Alimentos y bebidas,54.9,5,8.24,Tarjeta de Crédito
469,2023-02-26,19:06,Papelería y oficina,24.9,5,2.49,Tarjeta de Crédito
472,2023-02-26,16:01,Electrónicos,5373.0,5,1611.9,Tarjeta de Crédito
473,2023-02-26,18:05,Belleza e higiene,151.9,1,15.19,Tarjeta de Crédito
481,2023-03-02,23:42,Alimentos y bebidas,38.9,5,1.94,Transferencia
478,2023-03-02,18:18,Belleza e higiene,74.9,2,0.0,Transferencia
484,2023-03-02,23:15,Herramientas y construcción,299.9,4,0.0,Tarjeta de Crédito
476,2023-03-02,15:16,Papelería y oficina,40.9,5,14.32,Transferencia
483,2023-03-02,22:23,Belleza e higiene,92.9,5,41.8,Tarjeta de Crédito
479,2023-03-02,00:00,Electrodomésticos,383.9,5,172.76,Tarjeta de Crédito
477,2023-03-02,18:12,Casa y aseo,141.9,4,28.38,Tarjeta de Crédito
480,2023-03-02,17:30,Casa y aseo,44.9,5,0.0,Tarjeta de Crédito
482,2023-03-02,18:43,Alimentos y bebidas,53.0,5,18.55,Tarjeta de Crédito
492,2023-03-03,17:38,Electrónicos,5881.9,5,2646.86,Tarjeta de Crédito
486,2023-03-03,18:01,Alimentos y bebidas,28.9,4,9.25,Tarjeta de Crédito
485,2023-03-03,19:51,Alimentos y bebidas,96.9,3,0.0,Tarjeta de Crédito
489,2023-03-03,18:41,Belleza e higiene,49.9,5,7.48,Tarjeta de Crédito
487,2023-03-03,00:43,Alimentos y bebidas,14.9,2,0.0,Transferencia
490,2023-03-03,18:38,Alimentos y bebidas,34.9,2,5.58,Tarjeta de Crédito
488,2023-03-03,23:53,Alimentos y bebidas,57.9,4,18.53,Transferencia
491,2023-03-03,18:53,Electrodomésticos,346.9,1,20.81,Transferencia
497,2023-03-04,17:03,Alimentos y bebidas,34.9,2,4.89,Tarjeta de Crédito
496,2023-03-04,00:20,Electrónicos,5117.9,4,614.15,Paypal
500,2023-03-04,18:10,Papelería y oficina,26.9,3,5.65,Transferencia
493,2023-03-04,19:03,Casa y aseo,134.9,3,20.24,Transferencia
502,2023-03-04,21:45,Alimentos y bebidas,50.9,2,5.09,Transferencia
494,2023-03-04,21:12,Alimentos y bebidas,36.9,2,8.86,Tarjeta de Crédito
499,2023-03-04,23:38,Belleza e higiene,182.9,2,43.9,Paypal
501,2023-03-04,22:33,Papelería y oficina,39.0,1,2.34,Transferencia
498,2023-03-04,22:42,Belleza e higiene,106.0,4,12.72,Transferencia
495,2023-03-04,21:33,Electrodomésticos,108.9,3,9.8,Tarjeta de Crédito
511,2023-03-05,23:20,Belleza e higiene,222.9,5,66.87,Tarjeta de Débito
508,2023-03-05,18:45,Electrónicos,7776.9,2,1088.77,Transferencia
505,2023-03-05,21:40,Electrónicos,5259.9,5,2103.96,Transferencia
507,2023-03-05,14:31,Papelería y oficina,9.9,3,0.0,Tarjeta de Débito
503,2023-03-05,23:35,Herramientas y construcción,242.9,1,0.0,Tarjeta de Crédito
509,2023-03-05,19:37,Belleza e higiene,120.9,4,14.51,Tarjeta de Débito
510,2023-03-05,17:51,Alimentos y bebidas,74.9,4,5.99,Transferencia
506,2023-03-05,22:03,Alimentos y bebidas,48.9,1,0.0,Tarjeta de Crédito
513,2023-03-05,18:35,Belleza e higiene,207.9,2,20.79,Paypal
512,2023-03-05,22:51,Casa y aseo,167.9,3,5.04,Tarjeta de Crédito
504,2023-03-05,00:56,Alimentos y bebidas,25.9,3,0.0,Tarjeta de Débito
518,2023-03-07,21:14,Belleza e higiene,69.9,5,10.48,Transferencia
514,2023-03-07,23:40,Herramientas y construcción,323.9,1,19.43,Transferencia
521,2023-03-07,15:06,Belleza e higiene,20.9,4,5.02,Tarjeta de Crédito
515,2023-03-07,23:27,Alimentos y bebidas,97.9,2,0.0,Transferencia
516,2023-03-07,17:01,Belleza e higiene,75.9,1,0.0,Transferencia
522,2023-03-07,21:30,Casa y aseo,129.9,1,5.2,Tarjeta de Débito
517,2023-03-07,17:55,Alimentos y bebidas,27.9,4,1.12,Transferencia
520,2023-03-07,14:56,Libros,25.9,3,3.88,Transferencia
519,2023-03-07,20:05,Casa y aseo,5.9,1,0.0,Tarjeta de Crédito
527,2023-03-08,18:09,Alimentos y bebidas,77.9,5,27.27,Transferencia
524,2023-03-08,17:34,Electrónicos,6087.0,1,486.96,Tarjeta de Crédito
531,2023-03-08,18:38,Casa y aseo,169.9,2,16.99,Transferencia
526,2023-03-08,21:28,Casa y aseo,140.9,3,21.14,Transferencia
533,2023-03-08,18:54,Electrodomésticos,1534.9,4,245.58,Tarjeta de Crédito
529,2023-03-08,18:09,Belleza e higiene,37.9,1,2.27,Transferencia
532,2023-03-08,18:26,Casa y aseo,196.0,5,0.0,Tarjeta de Crédito
523,2023-03-08,21:54,Alimentos y bebidas,49.9,3,10.48,Paypal
528,2023-03-08,14:00,Papelería y oficina,22.9,5,0.0,Transferencia
525,2023-03-08,00:30,Belleza e higiene,87.0,2,0.0,Transferencia
530,2023-03-08,00:51,Belleza e higiene,15.9,5,0.0,Tarjeta de Crédito
537,2023-03-09,22:28,Alimentos y bebidas,89.9,4,25.17,Tarjeta de Crédito
538,2023-03-09,16:55,Libros,126.0,1,6.3,Tarjeta de Crédito
535,2023-03-09,16:12,Casa y aseo,16.0,4,5.76,Tarjeta de Crédito
541,2023-03-09,20:28,Papelería y oficina,47.9,5,9.58,Paypal
539,2023-03-09,00:40,Alimentos y bebidas,6.9,4,1.1,Tarjeta de Crédito
534,2023-03-09,23:32,Casa y aseo,193.9,5,58.17,Transferencia
536,2023-03-09,00:45,Belleza e higiene,216.9,4,69.41,Tarjeta de Débito
540,2023-03-09,18:10,Alimentos y bebidas,50.9,4,2.04,Tarjeta de Crédito
542,2023-03-09,21:08,Casa y aseo,185.9,5,9.3,Tarjeta de Crédito
543,2023-03-09,00:44,Electrodomésticos,3907.9,5,195.4,Tarjeta de Débito
546,2023-03-10,17:59,Libros,83.9,4,16.78,Transferencia
548,2023-03-10,18:23,Casa y aseo,29.0,2,0.0,Tarjeta de Crédito
550,2023-03-10,22:50,Alimentos y bebidas,65.9,1,4.61,Tarjeta de Crédito
549,2023-03-10,22:16,Papelería y oficina,48.9,2,6.85,Tarjeta de Crédito
545,2023-03-10,21:01,Alimentos y bebidas,90.9,1,10.91,Tarjeta de Crédito
551,2023-03-10,18:09,Casa y aseo,68.9,4,0.0,Paypal
544,2023-03-10,18:10,Papelería y oficina,49.9,1,4.49,Paypal
547,2023-03-10,17:38,Electrodomésticos,3868.9,1,193.45,Transferencia
552,2023-03-10,18:15,Casa y aseo,196.9,2,0.0,Transferencia
559,2023-03-11,00:46,Herramientas y construcción,101.9,5,0.0,Transferencia
554,2023-03-11,18:28,Herramientas y construcción,267.9,3,80.37,Tarjeta de Crédito
557,2023-03-11,16:02,Belleza e higiene,242.9,2,4.86,Transferencia
561,2023-03-11,17:26,Belleza e higiene,131.9,4,42.21,Tarjeta de Crédito
553,2023-03-11,18:22,Casa y aseo,117.9,1,3.54,Transferencia
555,2023-03-11,18:38,Alimentos y bebidas,41.9,2,5.03,Tarjeta de Crédito
563,2023-03-11,14:55,Electrónicos,4283.9,4,1199.49,Tarjeta de Crédito
564,2023-03-11,23:34,Electrónicos,6940.0,1,555.2,Tarjeta de Crédito
556,2023-03-11,18:33,Herramientas y construcción,259.9,3,38.98,Tarjeta de Crédito
560,2023-03-11,22:55,Alimentos y bebidas,90.0,4,32.4,Transferencia
562,2023-03-11,21:23,Belleza e higiene,188.9,1,11.33,Tarjeta de Crédito
558,2023-03-11,00:46,Libros,123.9,3,0.0,Tarjeta de Crédito
573,2023-03-12,22:51,Alimentos y bebidas,30.9,1,0.0,Transferencia
571,2023-03-12,17:28,Libros,101.9,3,0.0,Tarjeta de Crédito
565,2023-03-12,23:31,Casa y aseo,92.9,4,0.0,Transferencia
575,2023-03-12,23:18,Libros,78.9,3,14.2,Tarjeta de Crédito
576,2023-03-12,00:39,Casa y aseo,114.9,5,40.22,Tarjeta de Crédito
567,2023-03-12,20:39,Casa y aseo,196.0,3,17.64,Tarjeta de Crédito
568,2023-03-12,18:53,Papelería y oficina,31.9,2,1.91,Tarjeta de Débito
574,2023-03-12,18:34,Libros,141.0,3,33.84,Tarjeta de Crédito
569,2023-03-12,22:07,Alimentos y bebidas,11.9,1,0.48,Tarjeta de Crédito
572,2023-03-12,22:41,Belleza e higiene,117.9,1,10.61,Transferencia
566,2023-03-12,17:58,Electrónicos,6002.9,2,840.41,Transferencia
570,2023-03-12,19:54,Belleza e higiene,234.0,2,23.4,Paypal
579,2023-03-14,20:19,Electrónicos,6603.9,2,660.39,Transferencia
577,2023-03-14,15:21,Electrónicos,5887.9,5,1177.58,Transferencia
582,2023-03-14,17:10,Belleza e higiene,173.9,1,0.0,Transferencia
578,2023-03-14,17:55,Libros,99.9,2,2.0,Tarjeta de Débito
583,2023-03-14,22:21,Alimentos y bebidas,49.9,2,7.98,Tarjeta de Crédito
581,2023-03-14,16:07,Alimentos y bebidas,23.9,5,9.56,Transferencia
580,2023-03-14,17:36,Herramientas y construcción,137.9,1,8.27,Transferencia
584,2023-03-14,23:21,Belleza e higiene,78.9,5,11.84,Tarjeta de Crédito
589,2023-03-15,21:19,Casa y aseo,57.9,5,11.58,Transferencia
586,2023-03-15,17:55,Belleza e higiene,71.0,5,0.0,Tarjeta de Crédito
587,2023-03-15,18:29,Alimentos y bebidas,18.9,1,1.7,Transferencia
585,2023-03-15,16:55,Casa y aseo,162.9,4,32.58,Transferencia
591,2023-03-15,22:28,Belleza e higiene,237.9,3,42.82,Tarjeta de Débito
592,2023-03-15,17:58,Casa y aseo,140.9,5,0.0,Tarjeta de Débito
590,2023-03-15,17:08,Alimentos y bebidas,25.9,1,1.04,Tarjeta de Débito
588,2023-03-15,22:53,Herramientas y construcción,336.9,4,26.95,Tarjeta de Débito
600,2023-03-16,17:30,Belleza e higiene,231.9,2,32.47,Paypal
596,2023-03-16,00:20,Electrónicos,4417.9,2,441.79,Tarjeta de Crédito
597,2023-03-16,18:02,Belleza e higiene,236.9,1,18.95,Tarjeta de Débito
593,2023-03-16,20:37,Papelería y oficina,42.9,5,10.73,Tarjeta de Crédito
601,2023-03-16,19:57,Electrónicos,5997.0,3,1619.19,Tarjeta de Débito
599,2023-03-16,23:16,Electrodomésticos,722.9,3,86.75,Tarjeta de Crédito
594,2023-03-16,17:59,Herramientas y construcción,157.0,4,43.96,Tarjeta de Crédito
598,2023-03-16,21:50,Herramientas y construcción,165.9,4,0.0,Transferencia
595,2023-03-16,19:24,Casa y aseo,92.9,3,19.51,Paypal
602,2023-03-17,15:27,Casa y aseo,64.9,4,15.58,Transferencia
608,2023-03-17,18:28,Belleza e higiene,19.0,3,4.56,Paypal
607,2023-03-17,19:48,Alimentos y bebidas,12.9,5,5.8,Transferencia
603,2023-03-17,22:24,Alimentos y bebidas,64.9,2,6.49,Transferencia
605,2023-03-17,21:50,Alimentos y bebidas,2.9,1,0.23,Tarjeta de Crédito
606,2023-03-17,22:25,Electrónicos,5719.0,3,1200.99,Transferencia
609,2023-03-17,19:43,Belleza e higiene,192.9,5,86.8,Tarjeta de Crédito
604,2023-03-17,00:58,Casa y aseo,110.9,1,0.0,Tarjeta de Débito
611,2023-03-18,14:48,Electrodomésticos,74.0,1,0.0,Tarjeta de Crédito
617,2023-03-18,18:45,Casa y aseo,195.9,4,54.85,Tarjeta de Crédito
618,2023-03-18,15:47,Papelería y oficina,3.9,1,0.2,Tarjeta de Débito
613,2023-03-18,19:32,Belleza e higiene,210.9,4,42.18,Transferencia
610,2023-03-18,23:15,Belleza e higiene,222.9,1,0.0,Transferencia
616,2023-03-18,22:35,Casa y aseo,38.9,2,0.0,Tarjeta de Crédito
614,2023-03-18,23:43,Alimentos y bebidas,87.9,2,8.79,Transferencia
615,2023-03-18,17:11,Papelería y oficina,19.9,3,1.19,Tarjeta de Crédito
612,2023-03-18,23:14,Casa y aseo,61.9,4,17.33,Tarjeta de Crédito
625,2023-03-19,17:57,Herramientas y construcción,241.9,1,0.0,Tarjeta de Crédito
623,2023-03-19,19:11,Libros,125.9,5,62.95,Tarjeta de Débito
630,2023-03-19,15:48,Alimentos y bebidas,60.9,4,24.36,Paypal
619,2023-03-19,18:14,Belleza e higiene,68.9,4,0.0,Tarjeta de Crédito
624,2023-03-19,21:46,Belleza e higiene,27.9,3,6.7,Tarjeta de Débito
628,2023-03-19,21:08,Belleza e higiene,144.9,1,8.69,Tarjeta de Crédito
629,2023-03-19,17:53,Alimentos y bebidas,84.9,4,0.0,Tarjeta de Crédito
626,2023-03-19,15:20,Casa y aseo,41.9,4,10.06,Transferencia
621,2023-03-19,21:36,Libros,122.9,1,0.0,Tarjeta de Débito
620,2023-03-19,15:22,Alimentos y bebidas,43.0,3,7.74,Transferencia
627,2023-03-19,23:14,Electrónicos,5304.9,4,848.78,Transferencia
622,2023-03-19,21:11,Alimentos y bebidas,16.9,1,0.68,Transferencia
635,2023-03-21,00:13,Casa y aseo,122.9,5,30.72,Paypal
633,2023-03-21,00:14,Alimentos y bebidas,53.9,3,9.7,Tarjeta de Crédito
634,2023-03-21,16:43,Alimentos y bebidas,37.9,1,1.52,Tarjeta de Crédito
637,2023-03-21,15:06,Electrodomésticos,3116.9,2,249.35,Transferencia
636,2023-03-21,22:25,Alimentos y bebidas,94.9,5,33.22,Transferencia
638,2023-03-21,15:32,Belleza e higiene,132.9,5,39.87,Transferencia
632,2023-03-21,14:53,Alimentos y bebidas,78.0,2,6.24,Tarjeta de Crédito
631,2023-03-21,23:12,Casa y aseo,13.9,3,1.25,Tarjeta de Débito
644,2023-03-22,18:24,Papelería y oficina,7.9,4,2.53,Paypal
642,2023-03-22,22:54,Alimentos y bebidas,22.9,4,4.58,Tarjeta de Crédito
646,2023-03-22,22:14,Electrodomésticos,3663.9,1,109.92,Transferencia
639,2023-03-22,22:55,Belleza e higiene,117.9,4,0.0,Transferencia
645,2023-03-22,23:57,Alimentos y bebidas,65.9,4,7.91,Tarjeta de Crédito
647,2023-03-22,19:37,Casa y aseo,62.9,5,12.58,Transferencia
640,2023-03-22,21:10,Electrodomésticos,3369.9,1,0.0,Tarjeta de Crédito
643,2023-03-22,18:23,Electrodomésticos,2824.9,5,1694.94,Tarjeta de Crédito
641,2023-03-22,16:30,Herramientas y construcción,182.9,1,7.32,Tarjeta de Débito
653,2023-03-23,21:24,Casa y aseo,68.9,2,0.0,Tarjeta de Débito
651,2023-03-23,21:41,Alimentos y bebidas,74.9,5,22.47,Transferencia
648,2023-03-23,16:50,Herramientas y construcción,65.9,2,6.59,Transferencia
654,2023-03-23,18:45,Belleza e higiene,48.9,3,11.74,Tarjeta de Crédito
649,2023-03-23,23:09,Electrónicos,7652.9,2,918.35,Paypal
652,2023-03-23,22:57,Casa y aseo,80.0,1,4.8,Tarjeta de Débito
655,2023-03-23,18:04,Casa y aseo,8.9,4,2.85,Tarjeta de Crédito
650,2023-03-23,22:28,Herramientas y construcción,282.9,2,0.0,Tarjeta de Crédito
662,2023-03-24,16:13,Alimentos y bebidas,39.9,5,2.0,Transferencia
663,2023-03-24,18:58,Casa y aseo,5.9,5,2.07,Tarjeta de Crédito
657,2023-03-24,00:43,Casa y aseo,57.9,4,9.26,Tarjeta de Crédito
659,2023-03-24,14:18,Casa y aseo,73.9,5,0.0,Tarjeta de Crédito
665,2023-03-24,18:24,Libros,77.9,5,23.37,Transferencia
658,2023-03-24,17:15,Electrónicos,4818.9,4,0.0,Tarjeta de Crédito
661,2023-03-24,17:26,Belleza e higiene,18.9,4,4.54,Tarjeta de Crédito
