ID_compra,ID_cliente,ciudad,estado,region,edad,sexo_biologico,cashback,nota
4765,9833,León,Guanajuato,Centro-Norte,53,Femenino,No,10
4411,3772,León,Guanajuato,Centro-Norte,36,Masculino,No,10
2058,8489,León,Guanajuato,Centro-Norte,41,Masculino,No,10
2725,9238,León,Guanajuato,Centro-Norte,26,Femenino,No,10
532,7801,Toluca,Estado de México,Centro,41,Femenino,No,9
3125,6396,León,Guanajuato,Centro-Norte,35,Femenino,No,10
735,9347,Veracruz,Veracruz,Golfo,46,Masculino,No,9
3328,2671,León,Guanajuato,Centro-Norte,32,Masculino,No,10
2432,5114,León,Guanajuato,Centro-Norte,20,Femenino,No,6
1477,5490,León,Guanajuato,Centro-Norte,18,Femenino,Sí,9
1543,2020,León,Guanajuato,Centro-Norte,26,Masculino,Sí,7
1494,3936,León,Guanajuato,Centro-Norte,18,Masculino,Sí,8
106,9154,León,Guanajuato,Centro-Norte,39,Femenino,Sí,9
2633,3747,Guadalajara,Jalisco,Occidente,34,Masculino,No,8
4353,6716,León,Guanajuato,Centro-Norte,39,Masculino,No,8
2118,8207,Cholula,Puebla,Centro-Sur,33,Femenino,Sí,10
630,9242,Veracruz,Veracruz,Golfo,60,Masculino,No,7
5069,1163,León,Guanajuato,Centro-Norte,32,Femenino,Sí,9
295,6977,León,Guanajuato,Centro-Norte,32,Masculino,Sí,9
1469,7354,León,Guanajuato,Centro-Norte,31,Femenino,Sí,9
5369,1912,León,Guanajuato,Centro-Norte,25,Femenino,Sí,9
5854,6161,Hermosillo,Sonora,Noroeste,39,Femenino,Sí,7
2904,5444,León,Guanajuato,Centro-Norte,27,Masculino,Sí,9
3421,5146,Monterrey ,Nuevo León,Noreste,43,Femenino,No,10
143,3129,Chihuahua,Chihuahua,Noroeste,48,Masculino,No,9
1363,4464,Guadalajara,Jalisco,Occidente,36,Masculino,No,9
3861,8793,León,Guanajuato,Centro-Norte,43,Masculino,No,9
5256,2899,Chihuahua,Chihuahua,Noroeste,30,Femenino,No,7
2398,3240,Durango,Durango,Noroeste,44,Femenino,No,9
5170,8963,León,Guanajuato,Centro-Norte,44,Femenino,No,9
4318,1892,León,Guanajuato,Centro-Norte,38,Femenino,No,10
2238,2940,Ciudad de México,Ciudad de México,Centro,18,Masculino,Sí,2
876,7736,Toluca,Estado de México,Centro,31,Femenino,Sí,7
346,5983,Hermosillo,Sonora,Noroeste,18,Femenino,No,7
2673,9078,León,Guanajuato,Centro-Norte,46,Masculino,No,7
4030,8384,Oaxaca de Juárez,Oaxaca,Sur,26,Femenino,Sí,9
3694,7880,León,Guanajuato,Centro-Norte,32,Masculino,No,8
5210,4781,Monterrey ,Nuevo León,Noreste,24,Femenino,Sí,8
1275,6943,León,Guanajuato,Centro-Norte,34,Femenino,No,10
2973,9554,León,Guanajuato,Centro-Norte,49,Femenino,No,10
1433,4394,León,Guanajuato,Centro-Norte,50,Masculino,No,8
4783,6619,León,Guanajuato,Centro-Norte,48,Masculino,No,10
895,3765,Guadalajara,Jalisco,Occidente,44,Masculino,No,9
2191,5525,León,Guanajuato,Centro-Norte,37,Femenino,No,10
816,3294,León,Guanajuato,Centro-Norte,28,Masculino,Sí,9
5287,3747,Guadalajara,Jalisco,Occidente,34,Masculino,No,8
1593,5904,León,Guanajuato,Centro-Norte,34,Femenino,No,9
1591,8376,Oaxaca de Juárez,Oaxaca,Sur,44,Masculino,No,1
2416,8308,León,Guanajuato,Centro-Norte,24,Femenino,No,9
4253,8272,Chihuahua,Chihuahua,Noroeste,34,Femenino,No,8
5201,9183,Chihuahua,Chihuahua,Noroeste,33,Femenino,Sí,10
835,2773,Ciudad de México,Ciudad de México,Centro,46,Femenino,No,9
1357,6881,Chihuahua,Chihuahua,Noroeste,53,Femenino,No,9
5504,8409,Oaxaca de Juárez,Oaxaca,Sur,49,Masculino,No,9
4680,4938,Durango,Durango,Noroeste,31,Femenino,Sí,9
3453,7696,Chihuahua,Chihuahua,Noroeste,35,Masculino,Sí,8
2161,8907,Oaxaca de Juárez,Oaxaca,Sur,32,Masculino,No,4
4154,2929,Chihuahua,Chihuahua,Noroeste,44,Femenino,No,10
2086,3618,Chihuahua,Chihuahua,Noroeste,59,Masculino,No,7
339,4796,Monterrey ,Nuevo León,Noreste,30,Femenino,No,7
1098,6885,Chihuahua,Chihuahua,Noroeste,42,Femenino,No,8
716,3912,Chihuahua,Chihuahua,Noroeste,46,Femenino,No,2
1101,5562,Chihuahua,Chihuahua,Noroeste,39,Masculino,No,9
320,1982,Chihuahua,Chihuahua,Noroeste,40,Masculino,Sí,9
4397,1823,Ciudad de México,Ciudad de México,Centro,27,Femenino,Sí,10
5697,3700,Chihuahua,Chihuahua,Noroeste,61,Femenino,No,10
862,7809,Cholula,Puebla,Centro-Sur,57,Femenino,No,7
2004,2008,Veracruz,Veracruz,Golfo,43,Femenino,No,9
6071,4647,Monterrey ,Nuevo León,Noreste,51,Masculino,No,10
2872,8404,Chihuahua,Chihuahua,Noroeste,49,Femenino,No,10
2298,9286,Chihuahua,Chihuahua,Noroeste,54,Femenino,No,10
1013,5915,Chihuahua,Chihuahua,Noroeste,44,Masculino,No,9
4299,8125,Chihuahua,Chihuahua,Noroeste,57,Femenino,No,10
4762,8097,Chihuahua,Chihuahua,Noroeste,45,Masculino,No,10
2041,1259,Chihuahua,Chihuahua,Noroeste,45,Femenino,No,8
1081,5798,Chihuahua,Chihuahua,Noroeste,44,Femenino,No,8
3953,8522,Cholula,Puebla,Centro-Sur,42,Masculino,No,9
3422,8851,Chihuahua,Chihuahua,Noroeste,44,Masculino,No,10
2582,5177,Chihuahua,Chihuahua,Noroeste,40,Masculino,Sí,8
4210,1605,Ciudad de México,Ciudad de México,Centro,55,Masculino,No,9
5641,2625,Chihuahua,Chihuahua,Noroeste,29,Masculino,Sí,8
5552,8084,Toluca,Estado de México,Centro,42,Femenino,No,9
1864,3557,Chihuahua,Chihuahua,Noroeste,38,Masculino,Sí,9
4228,6707,Chihuahua,Chihuahua,Noroeste,38,Masculino,Sí,7
5997,1715,Cancún,Quintana Roo,Sureste,35,Femenino,Sí,9
2494,3545,Chihuahua,Chihuahua,Noroeste,46,Masculino,No,9
355,9259,Chihuahua,Chihuahua,Noroeste,31,Masculino,Sí,10
3601,2201,Chihuahua,Chihuahua,Noroeste,33,Femenino,Sí,9
3080,1511,Ciudad de México,Ciudad de México,Centro,38,Masculino,No,9
5329,3276,Durango,Durango,Noroeste,39,Masculino,Sí,10
1123,5346,Chihuahua,Chihuahua,Noroeste,45,Femenino,No,4
6106,6706,León,Guanajuato,Centro-Norte,38,Femenino,Sí,10
3965,6964,León,Guanajuato,Centro-Norte,49,Femenino,No,9
3090,1586,Ciudad de México,Ciudad de México,Centro,39,Masculino,No,9
4275,7579,Toluca,Estado de México,Centro,60,Masculino,No,7
1990,6445,Chihuahua,Chihuahua,Noroeste,53,Masculino,No,7
2455,2981,Durango,Durango,Noroeste,42,Masculino,No,9
207,2076,Chihuahua,Chihuahua,Noroeste,42,Masculino,No,9
5777,9426,Saltillo,Coahuila,Noreste,24,Femenino,Sí,8
1958,5851,Chihuahua,Chihuahua,Noroeste,23,Masculino,Sí,7
2466,4827,Chihuahua,Chihuahua,Noroeste,37,Femenino,Sí,7
216,1998,Chihuahua,Chihuahua,Noroeste,43,Masculino,No,5
4408,5240,Chihuahua,Chihuahua,Noroeste,50,Femenino,No,7
3539,7293,Chihuahua,Chihuahua,Noroeste,25,Femenino,Sí,9
378,9555,Saltillo,Coahuila,Noreste,46,Femenino,No,7
5556,8620,Oaxaca de Juárez,Oaxaca,Sur,43,Masculino,No,10
3164,7652,Chihuahua,Chihuahua,Noroeste,58,Femenino,No,4
1902,2475,Chihuahua,Chihuahua,Noroeste,40,Masculino,No,9
3529,8950,Oaxaca de Juárez,Oaxaca,Sur,45,Femenino,No,10
5583,8871,Oaxaca de Juárez,Oaxaca,Sur,35,Masculino,Sí,7
2285,9679,Veracruz,Veracruz,Golfo,35,Masculino,Sí,10
5994,1813,Chihuahua,Chihuahua,Noroeste,24,Femenino,Sí,8
1501,6963,Chihuahua,Chihuahua,Noroeste,44,Femenino,No,9
57,3701,Chihuahua,Chihuahua,Noroeste,37,Masculino,Sí,10
2095,6298,Chihuahua,Chihuahua,Noroeste,66,Masculino,No,7
2387,8967,Chihuahua,Chihuahua,Noroeste,18,Femenino,No,10
824,1623,Ciudad de México,Ciudad de México,Centro,51,Masculino,No,9
5346,9433,Chihuahua,Chihuahua,Noroeste,40,Masculino,Sí,9
511,8588,Oaxaca de Juárez,Oaxaca,Sur,25,Femenino,Sí,10
2232,5282,Monterrey ,Nuevo León,Noreste,48,Femenino,No,7
2603,7992,Chihuahua,Chihuahua,Noroeste,23,Femenino,Sí,9
4716,5313,Monterrey ,Nuevo León,Noreste,37,Femenino,Sí,8
911,2673,Chihuahua,Chihuahua,Noroeste,34,Masculino,Sí,7
671,6428,Chihuahua,Chihuahua,Noroeste,32,Femenino,Sí,9
557,4400,Guadalajara,Jalisco,Occidente,39,Femenino,Sí,4
4793,5983,Hermosillo,Sonora,Noroeste,18,Femenino,No,7
5712,5267,Ciudad de México,Ciudad de México,Centro,49,Masculino,No,8
5835,9402,Saltillo,Coahuila,Noreste,53,Femenino,No,9
3272,2086,Chihuahua,Chihuahua,Noroeste,46,Femenino,No,0
5969,7456,Toluca,Estado de México,Centro,36,Femenino,Sí,8
5536,3473,Chihuahua,Chihuahua,Noroeste,39,Femenino,Sí,10
4351,7275,Toluca,Estado de México,Centro,28,Femenino,Sí,10
4262,5952,Hermosillo,Sonora,Noroeste,55,Femenino,No,3
675,3456,Chihuahua,Chihuahua,Noroeste,39,Masculino,Sí,10
3173,5356,Chihuahua,Chihuahua,Noroeste,40,Femenino,No,9
3148,7720,Chihuahua,Chihuahua,Noroeste,29,Femenino,Sí,9
2620,9254,Saltillo,Coahuila,Noreste,26,Femenino,Sí,9
3277,6709,Chihuahua,Chihuahua,Noroeste,40,Masculino,Sí,10
3822,2485,Ciudad de México,Ciudad de México,Centro,40,Femenino,No,10
4767,8595,Cholula,Puebla,Centro-Sur,34,Femenino,Sí,9
1578,2596,Chihuahua,Chihuahua,Noroeste,24,Masculino,Sí,9
3168,5225,Monterrey ,Nuevo León,Noreste,48,Femenino,No,9
1419,4037,Chihuahua,Chihuahua,Noroeste,48,Masculino,No,10
2532,1648,Cancún,Quintana Roo,Sureste,29,Femenino,Sí,6
2583,6772,Chihuahua,Chihuahua,Noroeste,35,Masculino,Sí,9
864,6529,Chihuahua,Chihuahua,Noroeste,40,Femenino,Sí,9
3949,9090,Saltillo,Coahuila,Noreste,29,Masculino,Sí,9
636,6861,León,Guanajuato,Centro-Norte,33,Masculino,Sí,9
4739,8531,Oaxaca de Juárez,Oaxaca,Sur,48,Femenino,No,10
4321,3905,Durango,Durango,Noroeste,44,Femenino,No,10
2057,9940,Chihuahua,Chihuahua,Noroeste,41,Femenino,No,9
5781,7301,Chihuahua,Chihuahua,Noroeste,40,Femenino,No,7
3300,9192,Chihuahua,Chihuahua,Noroeste,47,Femenino,No,8
3936,4314,Chihuahua,Chihuahua,Noroeste,47,Masculino,No,9
1503,2313,Veracruz,Veracruz,Golfo,40,Femenino,Sí,9
1017,7058,Chihuahua,Chihuahua,Noroeste,44,Masculino,No,7
3237,9966,Saltillo,Coahuila,Noreste,40,Masculino,Sí,9
385,9691,Veracruz,Veracruz,Golfo,18,Masculino,Sí,8
1998,9569,Guadalajara,Jalisco,Occidente,31,Femenino,No,9
5807,1264,Guadalajara,Jalisco,Occidente,57,Femenino,No,9
5619,9687,Saltillo,Coahuila,Noreste,28,Masculino,Sí,7
5286,7568,Guadalajara,Jalisco,Occidente,39,Femenino,Sí,9
4577,5658,Hermosillo,Sonora,Noroeste,27,Femenino,No,10
3746,1205,Ciudad de México,Ciudad de México,Centro,32,Masculino,Sí,9
5833,7126,Guadalajara,Jalisco,Occidente,50,Masculino,No,10
4593,7727,Toluca,Estado de México,Centro,50,Femenino,No,9
5059,8683,Oaxaca de Juárez,Oaxaca,Sur,55,Femenino,No,9
571,1424,Ciudad de México,Ciudad de México,Centro,45,Masculino,No,10
2691,2367,Guadalajara,Jalisco,Occidente,36,Masculino,Sí,7
4880,1511,Ciudad de México,Ciudad de México,Centro,38,Masculino,No,8
3138,9841,Veracruz,Veracruz,Golfo,39,Femenino,Sí,9
3007,9309,Guadalajara,Jalisco,Occidente,35,Masculino,Sí,5
62,2147,Guadalajara,Jalisco,Occidente,48,Masculino,No,8
708,1772,Ciudad de México,Ciudad de México,Centro,50,Femenino,No,10
2854,6372,Guadalajara,Jalisco,Occidente,25,Masculino,Sí,10
3619,8592,Oaxaca de Juárez,Oaxaca,Sur,39,Femenino,Sí,5
4429,2573,Ciudad de México,Ciudad de México,Centro,23,Masculino,Sí,10
2121,5628,Hermosillo,Sonora,Noroeste,37,Femenino,No,8
1930,1290,Guadalajara,Jalisco,Occidente,47,Femenino,No,9
2411,5704,Hermosillo,Sonora,Noroeste,24,Femenino,Sí,8
5615,9844,Saltillo,Coahuila,Noreste,44,Femenino,No,7
5450,2980,Guadalajara,Jalisco,Occidente,32,Femenino,Sí,9
5970,3732,Guadalajara,Jalisco,Occidente,37,Masculino,Sí,9
2736,3187,Guadalajara,Jalisco,Occidente,40,Femenino,Sí,10
5194,1321,Guadalajara,Jalisco,Occidente,28,Femenino,Sí,9
1918,7837,Guadalajara,Jalisco,Occidente,35,Masculino,Sí,8
6125,4779,Guadalajara,Jalisco,Occidente,43,Masculino,No,10
1722,3324,Guadalajara,Jalisco,Occidente,33,Masculino,No,10
657,6178,Guadalajara,Jalisco,Occidente,51,Femenino,No,10
2985,8669,Oaxaca de Juárez,Oaxaca,Sur,44,Masculino,No,7
1266,5137,Guadalajara,Jalisco,Occidente,25,Femenino,Sí,9
861,6205,Guadalajara,Jalisco,Occidente,50,Femenino,No,9
2696,4689,Guadalajara,Jalisco,Occidente,24,Masculino,No,9
6136,8006,Toluca,Estado de México,Centro,36,Femenino,Sí,8
5475,1659,Ciudad de México,Ciudad de México,Centro,54,Femenino,No,10
601,2231,Veracruz,Veracruz,Golfo,22,Femenino,No,8
5490,2497,Ciudad de México,Ciudad de México,Centro,50,Masculino,No,9
2465,6675,Guadalajara,Jalisco,Occidente,35,Femenino,Sí,9
2656,1769,Guadalajara,Jalisco,Occidente,46,Masculino,No,10
5158,6803,Guadalajara,Jalisco,Occidente,46,Masculino,No,9
255,5529,Hermosillo,Sonora,Noroeste,48,Femenino,No,9
1856,7003,Guadalajara,Jalisco,Occidente,21,Femenino,Sí,2
3597,8357,Oaxaca de Juárez,Oaxaca,Sur,29,Masculino,No,10
6009,2542,Guadalajara,Jalisco,Occidente,28,Masculino,Sí,7
3865,7374,Toluca,Estado de México,Centro,57,Femenino,No,9
5408,3680,Guadalajara,Jalisco,Occidente,41,Femenino,No,8
3163,3617,Guadalajara,Jalisco,Occidente,37,Femenino,No,8
5426,4969,Guadalajara,Jalisco,Occidente,33,Femenino,Sí,9
136,8989,Guadalajara,Jalisco,Occidente,38,Masculino,Sí,8
212,9097,Guadalajara,Jalisco,Occidente,34,Masculino,Sí,10
3285,8004,Toluca,Estado de México,Centro,41,Femenino,No,9
2248,4748,Guadalajara,Jalisco,Occidente,18,Masculino,Sí,9
2192,1172,Cancún,Quintana Roo,Sureste,35,Masculino,No,9
461,3814,Guadalajara,Jalisco,Occidente,28,Masculino,Sí,6
2163,7424,Guadalajara,Jalisco,Occidente,52,Femenino,No,9
5623,6064,Monterrey ,Nuevo León,Noreste,37,Femenino,Sí,4
4000,1839,Ciudad de México,Ciudad de México,Centro,38,Femenino,Sí,10
1618,6873,Guadalajara,Jalisco,Occidente,53,Masculino,No,5
2727,1134,Ciudad de México,Ciudad de México,Centro,23,Femenino,Sí,9
4322,8960,Oaxaca de Juárez,Oaxaca,Sur,24,Femenino,Sí,9
702,3717,Guadalajara,Jalisco,Occidente,18,Masculino,No,3
4592,7280,Guadalajara,Jalisco,Occidente,29,Femenino,No,8
348,3645,Guadalajara,Jalisco,Occidente,43,Masculino,No,5
4325,5196,Guadalajara,Jalisco,Occidente,38,Masculino,No,9
5411,3463,Guadalajara,Jalisco,Occidente,28,Femenino,Sí,9
5893,5427,León,Guanajuato,Centro-Norte,44,Femenino,No,10
1805,3863,Guadalajara,Jalisco,Occidente,48,Femenino,No,9
1959,4537,Monterrey ,Nuevo León,Noreste,30,Femenino,Sí,1
2714,3274,Chihuahua,Chihuahua,Noroeste,25,Masculino,Sí,2
1095,6622,Monterrey ,Nuevo León,Noreste,39,Femenino,Sí,10
3749,2432,Chihuahua,Chihuahua,Noroeste,53,Masculino,No,9
4981,9368,Guadalajara,Jalisco,Occidente,59,Masculino,No,9
5850,7534,Toluca,Estado de México,Centro,46,Masculino,No,6
1652,6335,Guadalajara,Jalisco,Occidente,18,Masculino,No,10
627,8154,Guadalajara,Jalisco,Occidente,36,Masculino,No,10
744,8355,Oaxaca de Juárez,Oaxaca,Sur,45,Masculino,No,9
3625,2840,Guadalajara,Jalisco,Occidente,42,Masculino,No,9
1184,5623,León,Guanajuato,Centro-Norte,22,Masculino,No,9
4155,4115,Guadalajara,Jalisco,Occidente,32,Masculino,Sí,9
3201,7556,Guadalajara,Jalisco,Occidente,52,Masculino,No,10
3221,3051,Chihuahua,Chihuahua,Noroeste,26,Masculino,No,10
1456,2077,Veracruz,Veracruz,Golfo,46,Femenino,No,9
455,5771,Guadalajara,Jalisco,Occidente,40,Masculino,Sí,8
2658,6020,Guadalajara,Jalisco,Occidente,20,Femenino,No,9
4176,5991,Guadalajara,Jalisco,Occidente,25,Femenino,No,5
1967,2256,Veracruz,Veracruz,Golfo,49,Femenino,No,9
4778,9266,Guadalajara,Jalisco,Occidente,55,Masculino,No,10
5197,3861,Guadalajara,Jalisco,Occidente,19,Masculino,Sí,10
3131,6407,Guadalajara,Jalisco,Occidente,31,Masculino,Sí,10
750,9367,Saltillo,Coahuila,Noreste,56,Femenino,No,8
3912,1279,Guadalajara,Jalisco,Occidente,25,Femenino,Sí,7
1042,3158,Chihuahua,Chihuahua,Noroeste,39,Femenino,Sí,4
1496,9596,Guadalajara,Jalisco,Occidente,31,Masculino,No,9
29,2134,Veracruz,Veracruz,Golfo,39,Masculino,Sí,9
5195,2787,Cancún,Quintana Roo,Sureste,27,Masculino,Sí,8
5038,6353,Guadalajara,Jalisco,Occidente,32,Femenino,No,9
1007,2551,Guadalajara,Jalisco,Occidente,59,Femenino,No,1
2379,9971,Guadalajara,Jalisco,Occidente,43,Femenino,No,9
1403,1932,Guadalajara,Jalisco,Occidente,22,Masculino,No,2
4066,5085,Guadalajara,Jalisco,Occidente,48,Femenino,No,9
5241,7858,Guadalajara,Jalisco,Occidente,48,Femenino,No,9
4061,2874,Guadalajara,Jalisco,Occidente,34,Femenino,Sí,9
392,4982,Monterrey ,Nuevo León,Noreste,33,Masculino,Sí,9
3626,4421,Minatitlán,Veracruz,Golfo,28,Masculino,Sí,8
3367,5264,Villahermosa,Tabasco,Sureste,42,Femenino,No,9
2073,1709,Villahermosa,Tabasco,Sureste,37,Femenino,Sí,8
3627,6151,Villahermosa,Tabasco,Sureste,43,Femenino,No,7
1033,5410,Villahermosa,Tabasco,Sureste,39,Femenino,Sí,9
3243,7283,Cholula,Puebla,Centro-Sur,39,Masculino,Sí,7
5386,2109,Veracruz,Veracruz,Golfo,23,Masculino,Sí,9
5245,5863,Villahermosa,Tabasco,Sureste,35,Masculino,Sí,9
2323,5283,Villahermosa,Tabasco,Sureste,31,Femenino,Sí,9
1217,7572,Villahermosa,Tabasco,Sureste,36,Femenino,No,9
5364,4567,Villahermosa,Tabasco,Sureste,30,Masculino,Sí,9
70,4462,Guadalajara,Jalisco,Occidente,39,Femenino,Sí,10
2094,4141,Guadalajara,Jalisco,Occidente,52,Masculino,No,7
830,3105,Chihuahua,Chihuahua,Noroeste,42,Masculino,No,6
5128,5888,León,Guanajuato,Centro-Norte,39,Masculino,Sí,8
5466,6632,Villahermosa,Tabasco,Sureste,49,Masculino,No,10
4872,7136,Villahermosa,Tabasco,Sureste,51,Femenino,No,9
4407,9042,Saltillo,Coahuila,Noreste,25,Masculino,No,8
1845,2823,Chihuahua,Chihuahua,Noroeste,29,Femenino,Sí,8
3025,5758,Villahermosa,Tabasco,Sureste,33,Masculino,Sí,9
3829,4082,Villahermosa,Tabasco,Sureste,49,Masculino,No,9
2817,4464,Guadalajara,Jalisco,Occidente,36,Masculino,No,8
5968,8894,Cholula,Puebla,Centro-Sur,21,Masculino,No,7
947,6009,León,Guanajuato,Centro-Norte,40,Femenino,Sí,10
2738,3592,Chihuahua,Chihuahua,Noroeste,28,Femenino,No,8
4556,9552,Saltillo,Coahuila,Noreste,47,Masculino,No,7
5913,1069,Villahermosa,Tabasco,Sureste,48,Femenino,No,9
4654,9778,Villahermosa,Tabasco,Sureste,40,Masculino,No,9
405,5711,Villahermosa,Tabasco,Sureste,33,Femenino,Sí,9
3621,1086,Ciudad de México,Ciudad de México,Centro,36,Femenino,Sí,4
642,7151,Cholula,Puebla,Centro-Sur,25,Femenino,Sí,9
3265,1930,Veracruz,Veracruz,Golfo,20,Masculino,Sí,5
5207,5925,Villahermosa,Tabasco,Sureste,38,Masculino,No,8
3732,2279,Ciudad de México,Ciudad de México,Centro,31,Femenino,No,9
1283,9864,Minatitlán,Veracruz,Golfo,38,Femenino,Sí,7
1517,1878,Ciudad de México,Ciudad de México,Centro,42,Femenino,No,9
4245,9218,Saltillo,Coahuila,Noreste,43,Masculino,No,10
1868,7033,Villahermosa,Tabasco,Sureste,30,Femenino,Sí,7
2617,6538,Villahermosa,Tabasco,Sureste,45,Femenino,No,10
1892,4269,Villahermosa,Tabasco,Sureste,36,Femenino,No,9
2447,4678,Durango,Durango,Noroeste,27,Masculino,Sí,9
3905,6698,Lagos de Moreno,Jalisco,Occidente,27,Masculino,No,9
5225,2741,Villahermosa,Tabasco,Sureste,50,Femenino,No,9
3104,4321,Chihuahua,Chihuahua,Noroeste,43,Masculino,No,10
3391,3556,Chihuahua,Chihuahua,Noroeste,28,Femenino,No,9
3651,7140,Villahermosa,Tabasco,Sureste,40,Masculino,Sí,9
222,9524,Saltillo,Coahuila,Noreste,33,Femenino,No,10
2936,1680,Ciudad de México,Ciudad de México,Centro,36,Masculino,Sí,9
3215,5206,León,Guanajuato,Centro-Norte,18,Femenino,Sí,8
1744,5230,Monterrey ,Nuevo León,Noreste,30,Masculino,Sí,9
3375,2519,Chihuahua,Chihuahua,Noroeste,24,Masculino,Sí,9
239,8339,Huixquilucan,Estado de México,Centro,40,Femenino,No,9
2855,5675,Villahermosa,Tabasco,Sureste,29,Masculino,Sí,9
121,7813,Huixquilucan,Estado de México,Centro,50,Masculino,No,9
3009,1947,Veracruz,Veracruz,Golfo,47,Femenino,No,10
1497,9402,Saltillo,Coahuila,Noreste,53,Femenino,No,8
2176,8543,Villahermosa,Tabasco,Sureste,50,Femenino,No,10
3713,7689,Villahermosa,Tabasco,Sureste,43,Femenino,No,9
411,5200,Monterrey ,Nuevo León,Noreste,59,Masculino,No,10
391,1593,Ciudad de México,Ciudad de México,Centro,42,Femenino,No,9
2988,6927,Villahermosa,Tabasco,Sureste,39,Femenino,Sí,9
3977,3003,Villahermosa,Tabasco,Sureste,28,Femenino,No,7
1446,2789,Ciudad de México,Ciudad de México,Centro,29,Femenino,Sí,9
4050,2170,Villahermosa,Tabasco,Sureste,62,Masculino,No,7
3074,8820,Cholula,Puebla,Centro-Sur,41,Masculino,No,9
2003,3131,Villahermosa,Tabasco,Sureste,36,Masculino,No,8
3850,8049,Villahermosa,Tabasco,Sureste,53,Femenino,No,7
2318,2785,Chihuahua,Chihuahua,Noroeste,42,Masculino,No,7
1516,5260,Villahermosa,Tabasco,Sureste,41,Femenino,No,10
4205,1076,Villahermosa,Tabasco,Sureste,36,Femenino,Sí,9
3437,8013,Villahermosa,Tabasco,Sureste,40,Femenino,Sí,10
4538,6763,Villahermosa,Tabasco,Sureste,38,Femenino,Sí,6
122,6344,Villahermosa,Tabasco,Sureste,25,Masculino,Sí,10
205,6452,Villahermosa,Tabasco,Sureste,34,Femenino,Sí,9
2649,7355,Villahermosa,Tabasco,Sureste,32,Masculino,Sí,9
2718,4389,Guadalajara,Jalisco,Occidente,40,Masculino,Sí,9
5048,3105,Chihuahua,Chihuahua,Noroeste,42,Masculino,No,10
209,4404,Guadalajara,Jalisco,Occidente,27,Masculino,No,7
3785,3168,Durango,Durango,Noroeste,41,Femenino,No,8
2598,7412,Cholula,Puebla,Centro-Sur,46,Masculino,No,7
3983,1249,Villahermosa,Tabasco,Sureste,45,Femenino,No,9
2566,1326,Ciudad de México,Ciudad de México,Centro,21,Masculino,Sí,9
4644,8141,Toluca,Estado de México,Centro,31,Femenino,Sí,9
5522,2831,Villahermosa,Tabasco,Sureste,42,Femenino,No,10
5996,7524,Toluca,Estado de México,Centro,49,Masculino,No,8
4926,7756,Villahermosa,Tabasco,Sureste,24,Masculino,Sí,9
5098,3536,Villahermosa,Tabasco,Sureste,34,Masculino,Sí,9
4070,5220,Villahermosa,Tabasco,Sureste,41,Masculino,No,8
2410,5639,Villahermosa,Tabasco,Sureste,43,Masculino,No,9
3547,9057,Villahermosa,Tabasco,Sureste,43,Femenino,No,9
3398,4274,Villahermosa,Tabasco,Sureste,22,Masculino,Sí,9
2495,1671,Ciudad de México,Ciudad de México,Centro,37,Femenino,Sí,10
1702,9211,Saltillo,Coahuila,Noreste,51,Masculino,No,9
2895,1405,Villahermosa,Tabasco,Sureste,48,Femenino,No,8
5828,9026,Saltillo,Coahuila,Noreste,41,Masculino,No,8
1688,3811,Chihuahua,Chihuahua,Noroeste,34,Masculino,Sí,10
2353,7236,Villahermosa,Tabasco,Sureste,35,Masculino,Sí,7
1255,3571,Villahermosa,Tabasco,Sureste,33,Femenino,No,10
605,6236,Villahermosa,Tabasco,Sureste,46,Femenino,No,9
2690,9376,Villahermosa,Tabasco,Sureste,36,Masculino,Sí,7
4386,4401,Durango,Durango,Noroeste,27,Masculino,Sí,10
688,5731,Monterrey ,Nuevo León,Noreste,35,Masculino,Sí,9
3851,3014,Villahermosa,Tabasco,Sureste,42,Femenino,No,9
541,5555,Hermosillo,Sonora,Noroeste,56,Masculino,No,9
2395,9252,Villahermosa,Tabasco,Sureste,45,Femenino,No,9
877,7632,Toluca,Estado de México,Centro,32,Masculino,No,7
3092,4230,Guadalajara,Jalisco,Occidente,33,Masculino,No,10
1268,8585,Oaxaca de Juárez,Oaxaca,Sur,36,Masculino,Sí,10
3897,6431,León,Guanajuato,Centro-Norte,27,Masculino,No,8
4965,7486,Cholula,Puebla,Centro-Sur,45,Femenino,No,8
440,4425,Cholula,Puebla,Centro-Sur,30,Femenino,Sí,9
1408,3665,Cholula,Puebla,Centro-Sur,32,Femenino,Sí,8
2482,4628,Monterrey ,Nuevo León,Noreste,18,Femenino,Sí,9
